,House,Price,Ubication,Features
10,Casa En Venta En Jurica Campestre De 3 Recámaras Con Maravilloso Jardín.,"12,650,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total330 m²', 'Superficie construida354 m²', 'Recámaras4', 'Baños3', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
11,Vive En Juriquilla Central ¡¡¡¡¡¡,"3,300,000","Cerro El Nabo 319, Juriquilla, Querétaro, México, Juriquilla Privada, Querétaro, QuerétaroVer información de la zona","['Superficie total310 m²', 'Superficie construida260 m²', 'Recámaras3', 'Baños3', 'Estacionamientos4', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Mantenimiento0 MXN']"
12,Casa En Venta Y Renta Juriquilla San Francisco,"5,700,000","San Francisco Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total321 m²', 'Superficie construida354 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad17 años', 'Ambientes6', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento550 MXN']"
13,Linda Y Acogedora Casa Oportunidad Puerta Real Residencial El Pueblito Querétaro México Gj-rl A,"7,500,000","Circuito Puerta Del Sol 1, Tejeda, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
14,"Casa En Venta En Las Hadas, Cerca De Plaza Del Parque","960,000","Calle Mar De Alaska 10, Las Hadas, Querétaro, QuerétaroVer información de la zona","['Superficie total476 m²', 'Superficie construida215 m²', 'Recámaras3', 'Baños2', 'Estacionamientos4', 'Es propiedad en remateNo', 'Antigüedad15 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
15,Rcv Casa Venta Mision San Jeronimo,"3,600,000","Misión de San Jeronimo, Querétaro, QuerétaroVer información de la zona","['Superficie total195 m²', 'Superficie construida182 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad15 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1 MXN']"
16,"Venta De Amplia Casa En Paseos Del Pedregal, Querétaro, México, Eg. ","8,390,000","Granito 3200, Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total247 m²', 'Superficie construida256 m²', 'Recámaras3', 'Baños2', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad25 años', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa']"
17,Cómoda Y Acogedora Casa Oportunidad Mercurisantiago De Querétaro Queretaro México Gj-rl A,"883,300","C. Pedro Escobedo, Mercurio, Querétaro, QuerétaroVer información de la zona","['Superficie total316 m²', 'Superficie construida450 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad8 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
18,Linda Y Acogedora Casa Oportunidad Colinas Del Cimatario Santiago De Querétaro Queretaro México Gj-rl A,"860,000","Cerro De Acasulco, Colinas Del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida100 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
19,Casa Venta Vista Hermosa,"1,340,000","Vista Hermosa, Querétaro, QuerétaroVer información de la zona","['Superficie total160 m²', 'Superficie construida185 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad18 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1 MXN']"
20,"Casa De Recuperación Bancaria, En Calle Prudencia Grifel, La Joya, Querétaro, ¡no Créditos!","5,995,900","Prudencia Grifel 714, La Joya, Querétaro, QuerétaroVer información de la zona","['Superficie total288 m²', 'Superficie construida388 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad18 años', 'Ambientes4', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1 MXN']"
21,"Casa En Venta En Col. El Tintero, Querétaro. Cymo","1,250,000","C. Literatura 1 - 300, Ex-Hacienda El Tintero, Querétaro, QuerétaroVer información de la zona","['Superficie total326 m²', 'Superficie construida486 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad32 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
22,Estupenda Y Acogedora Casa Oportunidad Valle De Los Olivos San José De Los Olvera Queretaro México Gj-rl A,"672,371","Prol Hacienda La Venta, San José, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
23,"Casa En Venta En Los Nogales 39, Cdmx. Sh05","1,110,000","Los Nogales 39, Pueblo Nuevo, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida60 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento250 MXN']"
24,"Casa En Venta, Angeles Mision Mariana Candiles Qro, Con Recursos Propios! Hha","1,105,000","Ángeles, Candiles, Querétaro, QuerétaroVer información de la zona","['Superficie total126 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1 MXN']"
25,Casa En Priv. Parques Del Alamo - V E N T A  (mt),"1,700,000","Casa En Venta - Pri. Parques Del Alamo  (mt), Querétaro, QuerétaroVer información de la zona","['Superficie total155 m²', 'Superficie construida155 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad18 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1 MXN']"
26,Casa Venta Altozano Cond. Flama,"900,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total250 m²', 'Superficie construida320 m²', 'Recámaras4', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
27,"¡¡jb-hermosa Casa En Juriquilla Queretaro, Excelente Oportunidad De Remate!!","3,400,000","Blvd. Jurica La Campana 1167, Juriquilla, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total120 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes18', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento1 MXN']"
28,"Casa En Remate Bancario Piramide Del Pueblito, El Pueblito Corregidora, Querétaro De Arteaga. ¡casa En Remate! -jmjc7","5,000,000","Av. Pirámide De La Luna 227, 76908 El Pueblito, Qro., Mexico, Candiles, Querétaro, QuerétaroVer información de la zona","['Superficie total190 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
29,"Casa En Venta En C. Literatura 126, Ex-hacienda El Tintero, El Tintero, Santiago De Querétaro, Qro.- Inversión A Corto Plazo (ra)","949,000","C. Literatura 126, El Tintero, Querétaro, QuerétaroVer información de la zona","['Superficie total180 m²', 'Superficie construida205 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad3 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
30,"Casa En Venta En Punta Nte, Fracc. Casa De Arcos, Santiago De Querétaro, Qro. - Última Oportunidad (ra)","761,993","Punta Nte. 156, Ciudad del Sol, Querétaro, QuerétaroVer información de la zona","['Superficie total550 m²', 'Superficie construida550 m²', 'Recámaras5', 'Baños4', 'Estacionamientos4', 'Es propiedad en remateSí', 'Antigüedad7 años', 'Ambientes5', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1,000 MXN']"
31,Cs- Casa De Remate Bancario En Querétaro ¡gran Oportunidad,"1,110,900","Cerro De Acasulco 107, Colinas Del Cimatario, Santiago De Querétaro, Colinas Del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total130 m²', 'Superficie construida190 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes1', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento0 MXN']"
32,"Casa En Remate Bancario - Areca  Santiago De Querétaro, Querétaro Eo/-","980,900","Areca 128, Los Robles, Querétaro, QuerétaroVer información de la zona","['Superficie total126 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad0 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
33,"Casa En Venta Pie De La Cuesta, Queretaro. Recuperación Bancaria Laab1","730,000","Av. Pie De La Cuesta 3000 - 3300, Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total74 m²', 'Superficie construida132 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad0 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
34,"¡¡jb-hermosa Casa En Juriquilla Queretaro, Gran Oportunidad De Remate!!","3,300,000","Blvrd Privada Juriquilla 153, Juriquilla, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total395 m²', 'Superficie construida395 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento1 MXN']"
35,"Casa En Venta De Remate, Candiles, Queretaro. Sh05","640,000","Mirador Del Cubilete 1 - 300, Candiles, Querétaro, QuerétaroVer información de la zona","['Superficie total80 m²', 'Superficie construida80 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos1', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento2 MXN']"
36,Casa En Venta Av Senda Mágica Santiago De Querétaro/ Recuperacion Bancaria Sh05,"849,000","Av Senda Mágica 73, Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida100 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad7 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
37,Venta Casa En Sonterra,"640,000","Fracc. Sonterra, Querétaro, Querétaro","['Superficie total342 m²', 'Superficie construida342 m²', 'Recámaras4', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes5', 'Bodegas2', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1,000 MXN']"
38,"Excelente Oportunidad, Casa En Venta En ","1,415,004","Querétaro 540, Villas De Santiago, Querétaro, QuerétaroVer información de la zona","['Superficie total127 m²', 'Superficie construida127 m²', 'Recámaras4', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad17 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento1,000 MXN']"
39,"Excelente Oportunidad, Casa En Venta En ","2,835,000","Cto. Mirador Del Campanario 1117, El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida260 m²', 'Recámaras4', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento0 MXN']"
40,"Se Vende Casa En Recuperacion Hipotecaria En Los Fundadores, Queretaro! Solo Contado Jmjc27","350,000","Alfonso Ponce, Hidalgo, Santiago De Querétaro, Los Fundadores, Querétaro, QuerétaroVer información de la zona","['Superficie total157 m²', 'Superficie construida152 m²', 'Recámaras2', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad4 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
41,Casa En Venta En El Refugio: Hermosa Casa De Autor Con Doble Altura,"870,000","Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida160 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí']"
42,Casa De 1 Piso Con Cancha De Tennis En Jurica Queretaro,"351,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí']"
43,"Casa En Venta En Mallorca Residencial, Doble Altura, Amplios Espacios, Lujo !","4,350,000","Cumbres del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida100 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí']"
44,Venta De Casa En Fraccionamiento Cuesta Azul Querétaro,"22,550,000","Av Pie De La Cuesta 1500 40, Cuesta Azul, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida180 m²', 'Recámaras4', 'Baños3', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
45,,15.950.000,,"['Superficie total2,220 m²', 'Superficie construida871 m²', 'Recámaras3', 'Baños3', 'Estacionamientos6', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
46,,"14,500,000",,"['no disponible', 'no disponible']"
47,,"5,900,000",,"['no disponible', 'no disponible']"
48,,"5,800,000",,"['Superficie total247 m²', 'Superficie construida245 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
49,,,,"['Superficie total107 m²', 'Superficie construida117.67 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad22 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
